510.57,84.92
511.05,84.89
511.53,84.78
512.02,84.56
512.50,84.25
512.98,83.84
513.46,83.33
513.94,82.70
514.43,81.96
514.91,81.07
515.39,80.02
515.87,78.76
516.36,77.27
516.84,75.55
517.32,73.60
517.80,71.45
518.28,69.16
518.77,66.79
519.25,64.38
519.73,62.01
520.21,59.74
520.69,57.67
521.18,55.88
521.66,54.46
522.14,53.48
522.62,52.97
523.11,52.93
523.59,53.36
524.07,54.25
524.55,55.59
525.03,57.36
525.52,59.49
526.00,61.90
526.48,64.46
526.96,67.05
527.44,69.58
527.93,71.98
528.41,74.26
528.89,76.42
529.37,78.48
529.86,80.44
530.34,82.30
530.82,84.04
531.30,85.66
531.78,87.15
532.27,88.51
532.75,89.75
533.23,90.86
533.71,91.85
534.19,92.72
534.68,93.47
535.16,94.10
535.64,94.65
536.12,95.12
536.60,95.54
537.09,95.92
537.57,96.26
538.05,96.57
538.53,96.84
539.02,97.08
539.50,97.28
539.98,97.45
540.46,97.59
540.94,97.70
541.43,97.80
541.91,97.88
542.39,97.95
542.87,98.02
543.35,98.08
543.84,98.13
544.32,98.18
544.80,98.22
545.28,98.25
545.77,98.27
546.25,98.29
546.73,98.31
547.21,98.33
547.69,98.35
548.18,98.37
548.66,98.38
549.14,98.40
549.62,98.42
550.10,98.44
550.59,98.46
551.07,98.48
551.55,98.49
552.03,98.50
552.51,98.49
553.00,98.48
553.48,98.45
553.96,98.41
554.44,98.38
554.93,98.36
555.41,98.35
555.89,98.35
556.37,98.37
556.85,98.38
557.34,98.40
557.82,98.41
558.30,98.41
558.78,98.41
559.26,98.41
559.75,98.40
560.23,98.40
560.71,98.40
561.19,98.40
561.68,98.39
562.16,98.39
562.64,98.38
563.12,98.38
563.60,98.38
564.09,98.37
564.57,98.36
565.05,98.33
565.53,98.28
566.01,98.22
566.50,98.14
566.98,98.05
567.46,97.97
567.94,97.89
568.42,97.84
568.91,97.80
569.39,97.78
569.87,97.77
570.35,97.76
570.84,97.74
571.32,97.73
571.80,97.71
572.28,97.68
572.76,97.66
573.25,97.63
573.73,97.59
574.21,97.55
574.69,97.52
575.17,97.49
575.66,97.46
576.14,97.45
576.62,97.43
577.10,97.42
577.59,97.41
578.07,97.39
578.55,97.37
579.03,97.36
579.51,97.34
580.00,97.34
580.48,97.33
580.96,97.32
581.44,97.31
581.92,97.29
582.41,97.25
582.89,97.21
583.37,97.17
583.85,97.13
584.34,97.10
584.82,97.06
585.30,97.03
585.78,96.98
586.26,96.93
586.75,96.88
587.23,96.84
587.71,96.80
588.19,96.77
588.67,96.75
589.16,96.73
589.64,96.71
590.12,96.68
590.60,96.65
591.08,96.61
591.57,96.57
592.05,96.53
592.53,96.49
593.01,96.44
593.50,96.39
593.98,96.35
594.46,96.30
594.94,96.27
595.42,96.25
595.91,96.23
596.39,96.22
596.87,96.21
597.35,96.19
597.83,96.15
598.32,96.10
598.80,96.05
599.28,95.99
599.76,95.94
600.25,95.90
600.73,95.87
601.21,95.83
601.69,95.80
602.17,95.77
602.66,95.73
603.14,95.70
603.62,95.66
604.10,95.62
604.58,95.58
605.07,95.52
605.55,95.45
606.03,95.37
606.51,95.28
606.99,95.19
607.48,95.11
607.96,95.03
608.44,94.96
608.92,94.88
609.41,94.79
609.89,94.70
610.37,94.60
610.85,94.50
611.33,94.40
611.82,94.30
612.30,94.20
612.78,94.11
613.26,94.01
613.74,93.91
614.23,93.81
614.71,93.72
615.19,93.63
615.67,93.55
616.16,93.46
616.64,93.37
617.12,93.26
617.60,93.14
618.08,93.02
618.57,92.90
619.05,92.79
619.53,92.69
620.01,92.58
620.49,92.47
620.98,92.35
621.46,92.22
621.94,92.08
622.42,91.93
622.91,91.78
623.39,91.63
623.87,91.46
624.35,91.29
624.83,91.11
625.32,90.92
625.80,90.73
626.28,90.56
626.76,90.39
627.24,90.23
627.73,90.07
628.21,89.89
628.69,89.71
629.17,89.50
629.65,89.29
630.14,89.07
630.62,88.85
631.10,88.62
631.58,88.40
632.07,88.16
632.55,87.91
633.03,87.64
633.51,87.37
633.99,87.09
634.48,86.82
634.96,86.55
635.44,86.27
635.92,85.98
636.40,85.67
636.89,85.35
637.37,85.03
637.85,84.71
638.33,84.39
638.82,84.08
639.30,83.75
639.78,83.40
640.26,83.03
640.74,82.65
641.23,82.25
641.71,81.84
642.19,81.45
642.67,81.06
643.15,80.66
643.64,80.27
644.12,79.86
644.60,79.44
645.08,79.01
645.56,78.59
646.05,78.16
646.53,77.73
647.01,77.28
647.49,76.82
647.98,76.33
648.46,75.82
648.94,75.31
649.42,74.80
649.90,74.31
650.39,73.81
650.87,73.32
651.35,72.81
651.83,72.28
652.31,71.74
652.80,71.20
653.28,70.65
653.76,70.12
654.24,69.59
654.73,69.06
655.21,68.52
655.69,67.98
656.17,67.44
656.65,66.91
657.14,66.39
657.62,65.89
658.10,65.41
658.58,64.93
659.06,64.46
659.55,63.99
660.03,63.54
660.51,63.11
660.99,62.72
661.48,62.35
661.96,62.02
662.44,61.71
662.92,61.41
663.40,61.12
663.89,60.86
664.37,60.63
664.85,60.42
665.33,60.25
665.81,60.11
666.30,59.98
666.78,59.85
667.26,59.74
667.74,59.64
668.22,59.58
668.71,59.55
669.19,59.55
669.67,59.56
670.15,59.58
670.64,59.59
671.12,59.62
671.60,59.67
672.08,59.76
672.56,59.90
673.05,60.09
673.53,60.33
674.01,60.60
674.49,60.89
674.97,61.22
675.46,61.58
675.94,61.97
676.42,62.41
676.90,62.88
677.39,63.37
677.87,63.88
678.35,64.40
678.83,64.94
679.31,65.50
679.80,66.08
680.28,66.70
680.76,67.33
681.24,67.98
681.72,68.65
682.21,69.32
682.69,70.00
683.17,70.68
683.65,71.38
684.13,72.08
684.62,72.78
685.10,73.47
685.58,74.15
686.06,74.82
686.55,75.48
687.03,76.14
687.51,76.81
687.99,77.47
688.47,78.12
688.96,78.76
689.44,79.38
689.92,79.98
690.40,80.58
690.88,81.16
691.37,81.73
691.85,82.29
692.33,82.82
692.81,83.34
693.30,83.84
693.78,84.33
694.26,84.80
694.74,85.27
695.22,85.72
695.71,86.16
696.19,86.58
696.67,86.98
697.15,87.36
697.63,87.73
698.12,88.09
698.60,88.45
699.08,88.79
699.56,89.12
700.05,89.43
700.53,89.72
701.01,89.99
701.49,90.24
701.97,90.47
702.46,90.70
702.94,90.91
703.42,91.11
703.90,91.28
704.38,91.43
704.87,91.57
705.35,91.70
705.83,91.82
706.31,91.95
706.79,92.08
707.28,92.21
707.76,92.33
708.24,92.44
708.72,92.54
709.21,92.63
709.69,92.71
710.17,92.79
710.65,92.87
711.13,92.94
711.62,93.00
712.10,93.05
712.58,93.10
713.06,93.14
713.54,93.19
714.03,93.24
714.51,93.28
714.99,93.33
715.47,93.37
715.96,93.41
716.44,93.44
716.92,93.48
717.40,93.53
717.88,93.58
718.37,93.64
718.85,93.70
719.33,93.76
719.81,93.82
720.29,93.87
720.78,93.93
721.26,94.00
721.74,94.07
722.22,94.15
722.70,94.24
723.19,94.33
723.67,94.42
724.15,94.51
724.63,94.61
725.12,94.72
725.60,94.83
726.08,94.95
726.56,95.08
727.04,95.20
727.53,95.32
728.01,95.44
728.49,95.55
728.97,95.67
729.45,95.80
729.94,95.93
730.42,96.05
730.90,96.18
731.38,96.30
731.87,96.42
732.35,96.54
732.83,96.66
733.31,96.78
733.79,96.90
734.28,97.02
734.76,97.13
735.24,97.23
735.72,97.34
736.20,97.44
736.69,97.54
737.17,97.64
737.65,97.75
738.13,97.85
738.61,97.94
739.10,98.04
739.58,98.13
740.06,98.22
740.54,98.31
741.03,98.39
741.51,98.48
741.99,98.56
742.47,98.63
742.95,98.69
743.44,98.75
743.92,98.81
744.40,98.87
744.88,98.93
745.36,99.00
745.85,99.07
746.33,99.14
746.81,99.20
747.29,99.27
747.78,99.33
748.26,99.39
748.74,99.44
749.22,99.50
749.70,99.54
750.19,99.58
750.67,99.61
751.15,99.64
751.63,99.67
752.11,99.70
752.60,99.74
753.08,99.78
753.56,99.81
754.04,99.84
754.53,99.87
755.01,99.89
755.49,99.92
755.97,99.95
756.45,99.98
756.94,100.02
757.42,100.06
757.90,100.10
758.38,100.13
758.86,100.15
759.35,100.17
759.83,100.19
760.31,100.21
760.79,100.23
761.27,100.25
761.76,100.26
762.24,100.27
762.72,100.27
763.20,100.27
763.69,100.27
764.17,100.27
764.65,100.28
765.13,100.29
765.61,100.31
766.10,100.33
766.58,100.35
767.06,100.38
767.54,100.40
768.02,100.43
768.51,100.45
768.99,100.47
769.47,100.49
769.95,100.50
770.44,100.50
770.92,100.50
771.40,100.51
771.88,100.51
772.36,100.52
772.85,100.53
773.33,100.54
773.81,100.55
774.29,100.56
774.77,100.57
775.26,100.58
775.74,100.59
776.22,100.59
776.70,100.60
777.18,100.59
777.67,100.59
778.15,100.59
778.63,100.59
779.11,100.60
779.60,100.61
780.08,100.63
780.56,100.65
781.04,100.67
781.52,100.69
782.01,100.70
782.49,100.72
782.97,100.73
783.45,100.75
783.93,100.77
784.42,100.78
784.90,100.79
785.38,100.79
785.86,100.79
786.35,100.79
786.83,100.79
787.31,100.80
787.79,100.80
788.27,100.81
788.76,100.82
789.24,100.83
789.72,100.84
790.20,100.85
790.68,100.87
791.17,100.88
791.65,100.89
792.13,100.89
792.61,100.90
793.10,100.90
793.58,100.90
794.06,100.90
794.54,100.90
795.02,100.91
795.51,100.91
795.99,100.92
796.47,100.92
796.95,100.92
797.43,100.91
797.92,100.92
798.40,100.92
798.88,100.93
799.36,100.94
799.84,100.94
800.33,100.95
800.81,100.96
801.29,100.96
801.77,100.97
802.26,100.97
802.74,100.98
803.22,100.98
803.70,100.98
804.18,100.98
804.67,100.97
805.15,100.97
805.63,100.97
806.11,100.97
806.59,100.97
807.08,100.98
807.56,100.98
808.04,100.99
808.52,100.99
809.01,100.99
809.49,100.98
809.97,100.98
810.45,100.99
810.93,100.99
811.42,101.00
811.90,101.00
812.38,101.00
812.86,101.00
813.34,101.00
813.83,101.00
814.31,100.99
814.79,100.99
815.27,100.99
815.75,100.98
816.24,100.98
816.72,100.98
817.20,100.97
817.68,100.98
818.17,100.98
818.65,100.99
819.13,100.99
819.61,101.00
820.09,101.00
820.58,101.00
821.06,101.01
821.54,101.02
822.02,101.02
822.50,101.03
822.99,101.04
823.47,101.04
823.95,101.04
824.43,101.04
824.92,101.04
825.40,101.04
825.88,101.05
826.36,101.05
826.84,101.05
827.33,101.04
827.81,101.03
828.29,101.01
828.77,101.00
829.25,100.98
829.74,100.97
830.22,100.96
830.70,100.96
831.18,100.96
831.67,100.96
832.15,100.96
832.63,100.97
833.11,100.98
833.59,100.98
834.08,100.99
834.56,100.99
835.04,100.99
835.52,100.98
836.00,100.97
836.49,100.96
836.97,100.96
837.45,100.96
837.93,100.96
838.41,100.96
838.90,100.97
839.38,100.97
839.86,100.98
840.34,100.98
840.83,100.98
841.31,100.98
841.79,100.98
842.27,100.97
842.75,100.96
843.24,100.95
843.72,100.94
844.20,100.93
844.68,100.93
845.16,100.93
845.65,100.93
846.13,100.93
846.61,100.92
847.09,100.91
847.58,100.90
848.06,100.89
848.54,100.88
849.02,100.88
849.50,100.89
849.99,100.89
850.47,100.90
850.95,100.90
851.43,100.90
851.91,100.90
852.40,100.89
852.88,100.87
853.36,100.85
853.84,100.82
854.32,100.79
854.81,100.75
855.29,100.71
855.77,100.67
856.25,100.63
856.74,100.58
857.22,100.53
857.70,100.48
858.18,100.41
858.66,100.32
859.15,100.23
859.63,100.11
860.11,99.98
860.59,99.84
861.07,99.69
861.56,99.53
862.04,99.37
862.52,99.22
863.00,99.09
863.49,98.98
863.97,98.90
864.45,98.84
864.93,98.81
865.41,98.80
865.90,98.80
866.38,98.82
866.86,98.84
867.34,98.86
867.82,98.90
868.31,98.94
868.79,98.99
869.27,99.05
869.75,99.12
870.23,99.19
870.72,99.27
871.20,99.33
871.68,99.40
872.16,99.44
872.65,99.47
873.13,99.47
873.61,99.45
874.09,99.40
874.57,99.34
875.06,99.26
875.54,99.19
876.02,99.12
876.50,99.07
876.98,99.04
877.47,99.03
877.95,99.04
878.43,99.06
878.91,99.09
879.40,99.12
879.88,99.16
880.36,99.20
880.84,99.25
881.32,99.30
881.81,99.37
882.29,99.45
882.77,99.54
883.25,99.64
883.73,99.74
884.22,99.84
884.70,99.92
885.18,99.99
885.66,100.05
886.15,100.10
886.63,100.13
887.11,100.17
887.59,100.20
888.07,100.22
888.56,100.24
889.04,100.26
889.52,100.27
890.00,100.27
890.48,100.27
890.97,100.26
891.45,100.26
891.93,100.25
892.41,100.24
892.89,100.23
893.38,100.22
893.86,100.20
894.34,100.19
894.82,100.19
895.31,100.19
895.79,100.19
896.27,100.19
896.75,100.19
897.23,100.20
897.72,100.19
898.20,100.18
898.68,100.17
899.16,100.16
899.64,100.14
900.13,100.12
900.61,100.10
901.09,100.07
901.57,100.05
902.06,100.04
902.54,100.02
903.02,100.01
903.50,100.00
903.98,99.99
904.47,99.98
904.95,99.96
905.43,99.95
905.91,99.93
906.39,99.91
906.88,99.88
907.36,99.86
907.84,99.84
908.32,99.81
908.80,99.78
909.29,99.75
909.77,99.72
910.25,99.70
910.73,99.67
911.22,99.65
911.70,99.62
912.18,99.60
912.66,99.57
913.14,99.55
913.63,99.53
914.11,99.52
914.59,99.51
915.07,99.50
915.55,99.49
916.04,99.48
916.52,99.46
917.00,99.45
917.48,99.42
917.97,99.40
918.45,99.37
918.93,99.34
919.41,99.30
919.89,99.27
920.38,99.23
920.86,99.20
921.34,99.16
921.82,99.13
922.30,99.11
922.79,99.08
923.27,99.05
923.75,99.03
924.23,99.00
924.72,98.97
925.20,98.94
925.68,98.92
926.16,98.89
926.64,98.86
927.13,98.83
927.61,98.79
928.09,98.76
928.57,98.72
929.05,98.69
929.54,98.66
930.02,98.63
930.50,98.60
930.98,98.57
931.46,98.53
931.95,98.50
932.43,98.47
932.91,98.43
933.39,98.40
933.88,98.37
934.36,98.34
934.84,98.31
935.32,98.27
935.80,98.24
936.29,98.19
936.77,98.15
937.25,98.10
937.73,98.05
938.21,98.01
938.70,97.96
939.18,97.91
939.66,97.87
940.14,97.83
940.63,97.78
941.11,97.74
941.59,97.71
942.07,97.67
942.55,97.62
943.04,97.57
943.52,97.52
944.00,97.47
944.48,97.41
944.96,97.35
945.45,97.29
945.93,97.24
946.41,97.18
946.89,97.13
947.37,97.07
947.86,97.02
948.34,96.96
948.82,96.89
949.30,96.82
949.79,96.75
950.27,96.67
950.75,96.59
951.23,96.51
951.71,96.42
952.20,96.34
952.68,96.26
953.16,96.18
953.64,96.09
954.12,96.01
954.61,95.92
955.09,95.83
955.57,95.73
956.05,95.62
956.54,95.50
957.02,95.38
957.50,95.25
957.98,95.12
958.46,94.98
958.95,94.83
959.43,94.67
959.91,94.51
960.39,94.34
960.87,94.16
961.36,93.98
961.84,93.78
962.32,93.58
962.80,93.36
963.29,93.13
963.77,92.88
964.25,92.62
964.73,92.34
965.21,92.04
965.70,91.72
966.18,91.38
966.66,91.02
967.14,90.64
967.62,90.24
968.11,89.82
968.59,89.37
969.07,88.91
969.55,88.42
970.03,87.92
970.52,87.39
971.00,86.83
971.48,86.25
971.96,85.65
972.45,85.02
972.93,84.36
973.41,83.70
973.89,83.01
974.37,82.32
974.86,81.63
975.34,80.94
975.82,80.27
976.30,79.64
976.78,79.04
977.27,78.51
977.75,78.06
978.23,77.68
978.71,77.40
979.20,77.21
979.68,77.12
980.16,77.13
980.64,77.24
981.12,77.43
981.61,77.70
982.09,78.03
982.57,78.42
983.05,78.84
983.53,79.29
984.02,79.75
984.50,80.22
984.98,80.70
985.46,81.16
985.94,81.61
986.43,82.02
986.91,82.39
987.39,82.72
987.87,83.00
988.36,83.22
988.84,83.40
989.32,83.52
989.80,83.59
990.28,83.62
990.77,83.59
991.25,83.52
991.73,83.41
992.21,83.26
992.69,83.07
993.18,82.85
993.66,82.59
994.14,82.30
994.62,81.98
995.11,81.62
995.59,81.24
996.07,80.82
996.55,80.37
997.03,79.89
997.52,79.37
998.00,78.81
998.48,78.21
998.96,77.55
999.44,76.84
999.93,76.07
1000.41,75.26
1000.89,74.40
1001.37,73.48
1001.86,72.50
1002.34,71.46
1002.82,70.37
1003.30,69.21
1003.78,68.00
1004.27,66.74
1004.75,65.44
1005.23,64.10
1005.71,62.72
1006.19,61.32
1006.68,59.89
1007.16,58.47
1007.64,57.07
1008.12,55.71
1008.61,54.41
1009.09,53.18
1009.57,52.02
1010.05,50.96
1010.53,49.99
1011.02,49.11
1011.50,48.34
1011.98,47.66
1012.46,47.08
1012.94,46.55
1013.43,46.08
1013.91,45.62
1014.39,45.18
1014.87,44.75
1015.35,44.34
1015.84,43.95
1016.32,43.61
1016.80,43.30
1017.28,43.05
1017.77,42.83
1018.25,42.67
1018.73,42.56
1019.21,42.51
1019.69,42.51
1020.18,42.57
1020.66,42.66
1021.14,42.78
1021.62,42.92
1022.10,43.07
1022.59,43.23
1023.07,43.41
1023.55,43.60
1024.03,43.81
1024.52,44.03
1025.00,44.26
1025.48,44.48
1025.96,44.71
1026.44,44.97
1026.93,45.28
1027.41,45.69
1027.89,46.21
1028.37,46.87
1028.85,47.70
1029.34,48.69
1029.82,49.84
1030.30,51.17
1030.78,52.65
1031.27,54.26
1031.75,55.99
1032.23,57.80
1032.71,59.65
1033.19,61.53
1033.68,63.42
1034.16,65.32
1034.64,67.21
1035.12,69.11
1035.60,71.00
1036.09,72.88
1036.57,74.74
1037.05,76.56
1037.53,78.33
1038.01,80.04
1038.50,81.66
1038.98,83.18
1039.46,84.58
1039.94,85.84
1040.43,86.96
1040.91,87.93
1041.39,88.76
1041.87,89.45
1042.35,90.01
1042.84,90.46
1043.32,90.81
1043.80,91.09
1044.28,91.31
1044.76,91.51
1045.25,91.70
1045.73,91.91
1046.21,92.15
1046.69,92.43
1047.18,92.77
1047.66,93.16
1048.14,93.58
1048.62,94.03
1049.10,94.50
1049.59,94.96
1050.07,95.41
1050.55,95.84
1051.03,96.23
1051.51,96.59
1052.00,96.91
1052.48,97.19
1052.96,97.44
1053.44,97.66
1053.92,97.86
1054.41,98.03
1054.89,98.18
1055.37,98.32
1055.85,98.44
1056.34,98.56
1056.82,98.66
1057.30,98.75
1057.78,98.82
1058.26,98.89
1058.75,98.95
1059.23,99.00
1059.71,99.04
1060.19,99.07
1060.67,99.09
1061.16,99.11
1061.64,99.12
1062.12,99.12
1062.60,99.11
1063.09,99.10
1063.57,99.07
1064.05,99.04
1064.53,98.99
1065.01,98.94
1065.50,98.87
1065.98,98.78
1066.46,98.68
1066.94,98.57
1067.42,98.43
1067.91,98.28
1068.39,98.11
1068.87,97.92
1069.35,97.72
1069.83,97.51
1070.32,97.29
1070.80,97.06
1071.28,96.83
1071.76,96.61
1072.25,96.41
1072.73,96.23
1073.21,96.08
1073.69,95.98
1074.17,95.91
1074.66,95.90
1075.14,95.93
1075.62,96.00
1076.10,96.12
1076.58,96.26
1077.07,96.42
1077.55,96.60
1078.03,96.78
1078.51,96.95
1079.00,97.12
1079.48,97.27
1079.96,97.40
1080.44,97.51
1080.92,97.61
1081.41,97.67
1081.89,97.72
1082.37,97.75
1082.85,97.75
1083.33,97.75
1083.82,97.73
1084.30,97.69
1084.78,97.65
1085.26,97.59
1085.75,97.52
1086.23,97.43
1086.71,97.33
1087.19,97.22
1087.67,97.10
1088.16,96.96
1088.64,96.81
1089.12,96.64
1089.60,96.45
1090.08,96.25
1090.57,96.03
1091.05,95.79
1091.53,95.53
1092.01,95.25
1092.49,94.95
1092.98,94.62
1093.46,94.27
1093.94,93.90
1094.42,93.51
1094.91,93.11
1095.39,92.70
1095.87,92.29
1096.35,91.89
1096.83,91.51
1097.32,91.16
1097.80,90.85
1098.28,90.58
1098.76,90.36
1099.24,90.18
1099.73,90.05
1100.21,89.96
1100.69,89.90
1101.17,89.87
1101.66,89.86
1102.14,89.86
1102.62,89.86
1103.10,89.85
1103.58,89.84
1104.07,89.84
1104.55,89.84
1105.03,89.86
1105.51,89.91
1105.99,90.00
1106.48,90.14
1106.96,90.33
1107.44,90.57
1107.92,90.85
1108.41,91.16
1108.89,91.50
1109.37,91.84
1109.85,92.18
1110.33,92.51
1110.82,92.82
1111.30,93.11
1111.78,93.39
1112.26,93.65
1112.74,93.89
1113.23,94.11
1113.71,94.32
1114.19,94.52
1114.67,94.71
1115.15,94.88
1115.64,95.05
1116.12,95.21
1116.60,95.36
1117.08,95.51
1117.57,95.64
1118.05,95.76
1118.53,95.87
1119.01,95.96
1119.49,96.05
1119.98,96.12
1120.46,96.17
1120.94,96.21
1121.42,96.23
1121.90,96.23
1122.39,96.21
1122.87,96.17
1123.35,96.11
1123.83,96.04
1124.32,95.95
1124.80,95.84
1125.28,95.72
1125.76,95.59
1126.24,95.45
1126.73,95.30
1127.21,95.14
1127.69,94.99
1128.17,94.83
1128.65,94.68
1129.14,94.54
1129.62,94.40
1130.10,94.28
1130.58,94.18
1131.06,94.09
1131.55,94.02
1132.03,93.97
1132.51,93.93
1132.99,93.91
1133.48,93.90
1133.96,93.91
1134.44,93.91
1134.92,93.93
1135.40,93.94
1135.89,93.96
1136.37,93.97
1136.85,93.97
1137.33,93.97
1137.81,93.95
1138.30,93.93
1138.78,93.90
1139.26,93.86
1139.74,93.81
1140.23,93.75
1140.71,93.68
1141.19,93.59
1141.67,93.50
1142.15,93.39
1142.64,93.26
1143.12,93.11
1143.60,92.94
1144.08,92.74
1144.56,92.52
1145.05,92.26
1145.53,91.97
1146.01,91.65
1146.49,91.29
1146.97,90.90
1147.46,90.48
1147.94,90.03
1148.42,89.55
1148.90,89.05
1149.39,88.53
1149.87,88.00
1150.35,87.47
1150.83,86.94
1151.31,86.43
1151.80,85.93
1152.28,85.47
1152.76,85.05
1153.24,84.68
1153.72,84.37
1154.21,84.12
1154.69,83.95
1155.17,83.87
1155.65,83.86
1156.14,83.94
1156.62,84.09
1157.10,84.32
1157.58,84.62
1158.06,84.98
1158.55,85.41
1159.03,85.87
1159.51,86.38
1159.99,86.91
1160.47,87.47
1160.96,88.03
1161.44,88.60
1161.92,89.18
1162.40,89.75
1162.89,90.31
1163.37,90.85
1163.85,91.38
1164.33,91.88
1164.81,92.36
1165.30,92.81
1165.78,93.24
1166.26,93.64
1166.74,94.01
1167.22,94.35
1167.71,94.67
1168.19,94.96
1168.67,95.23
1169.15,95.48
1169.63,95.72
1170.12,95.93
1170.60,96.13
1171.08,96.31
1171.56,96.48
1172.05,96.64
1172.53,96.78
1173.01,96.91
1173.49,97.04
1173.97,97.16
1174.46,97.26
1174.94,97.36
1175.42,97.46
1175.90,97.54
1176.38,97.62
1176.87,97.69
1177.35,97.77
1177.83,97.83
1178.31,97.90
1178.80,97.96
1179.28,98.02
1179.76,98.08
1180.24,98.15
1180.72,98.21
1181.21,98.28
1181.69,98.34
1182.17,98.41
1182.65,98.47
1183.13,98.53
1183.62,98.59
1184.10,98.65
1184.58,98.70
1185.06,98.76
1185.54,98.81
1186.03,98.87
1186.51,98.92
1186.99,98.97
1187.47,99.02
1187.96,99.07
1188.44,99.12
1188.92,99.17
1189.40,99.22
1189.88,99.26
1190.37,99.30
1190.85,99.33
1191.33,99.37
1191.81,99.40
1192.29,99.44
1192.78,99.47
1193.26,99.50
1193.74,99.54
1194.22,99.57
1194.71,99.59
1195.19,99.62
1195.67,99.65
1196.15,99.67
1196.63,99.69
1197.12,99.71
1197.60,99.72
1198.08,99.73
1198.56,99.74
1199.04,99.75
1199.53,99.77
1200.01,99.78
1200.49,99.80
1200.97,99.81
1201.46,99.82
1201.94,99.82
1202.42,99.83
1202.90,99.83
1203.38,99.83
1203.87,99.83
1204.35,99.83
1204.83,99.84
1205.31,99.84
1205.79,99.84
1206.28,99.84
1206.76,99.85
1207.24,99.85
1207.72,99.86
1208.20,99.86
1208.69,99.86
1209.17,99.86
1209.65,99.86
1210.13,99.86
1210.62,99.86
1211.10,99.85
1211.58,99.85
1212.06,99.85
1212.54,99.84
1213.03,99.84
1213.51,99.83
1213.99,99.82
1214.47,99.82
1214.95,99.81
1215.44,99.81
1215.92,99.80
