3
356		356		356	
D1 335:345-700		XCorr 335:345-700		COR D1 335:345-700	
X	Y	X	Y	X	Y
412	13966	412	1.00113	412	15185.4
413	14117.2	413	0.999356	413	15326.5
414	15175.5	414	0.999356	414	16421.3
415	15357	415	0.9998	415	16593.3
416	14469.9	416	1.00246	416	15577.2
417	13996.3	417	0.997581	417	15093.9
418	14852.9	418	1.00202	418	15897
419	14238.1	419	0.997581	419	15307.1
420	14409.4	420	1.00113	420	15436.6
421	13401.9	421	1.00069	421	14424.3
422	13260.9	422	0.998468	422	14364.4
423	13220.6	423	0.998912	423	14290.4
424	13281	424	1.00069	424	14306.2
425	13724.2	425	0.995361	425	14896.2
426	13281	426	1.00202	426	14351.5
427	13059.4	427	0.9998	427	14114
428	12666.7	428	0.998468	428	13679.3
429	12082.8	429	0.998024	429	13037.1
430	13180.3	430	0.997581	430	14208.6
431	12495.5	431	1.00113	431	13466
432	12052.6	432	1.00024	432	13042
433	12435.1	433	1.00069	433	13467.9
434	12193.5	434	0.998024	434	13258.9
435	12374.7	435	0.997581	435	13498.1
436	12737.2	436	1.00158	436	13875.1
437	11489	437	1.00335	437	12488.1
438	11378.3	438	0.998468	438	12423.1
439	11056.3	439	1.00113	439	12055
440	10955.7	440	1.00113	440	11960.7
441	10462.9	441	1.00069	441	11470.2
442	9899.73	442	0.998912	442	10912.4
443	9990.23	443	0.999356	443	11031.7
444	9065.41	444	0.999356	444	10032.6
445	9648.39	445	1.00246	445	10659.7
446	9819.3	446	1.00069	446	10883
447	9457.4	447	0.995804	447	10533.3
448	8964.91	448	0.998912	448	9953.68
449	9035.26	449	1.00024	449	10044.9
450	8753.89	450	0.998468	450	9775.06
451	8573.03	451	1.00113	451	9590.49
452	7980.33	452	0.999356	452	8983.27
453	8331.91	453	0.999356	453	9402.95
454	7448.06	454	0.996248	454	8453.15
455	7538.44	455	1.00246	455	8539.16
456	7126.77	456	0.998024	456	8143.4
457	6976.18	457	1.00113	457	7952.15
458	7036.41	458	1.00024	458	8033.56
459	7327.57	459	0.998912	459	8388.16
460	6755.33	460	0.998468	460	7746.72
461	6484.34	461	0.998468	461	7487.99
462	6213.38	462	0.998912	462	7221.75
463	6474.3	463	1.00158	463	7544.08
464	6504.41	464	0.998468	464	7642.15
465	6534.52	465	0.997581	465	7696.87
466	5862.19	466	0.998024	466	6913.11
467	5681.61	467	0.999356	467	6719.62
468	5551.2	468	0.998912	468	6596.06
469	5200.13	469	0.997135	469	6198.65
470	5631.45	470	0.998912	470	6710.27
471	6173.24	471	1.00202	471	7382.91
472	5149.99	472	1.00158	472	6203.5
473	5129.93	473	0.9998	473	6216.51
474	5119.9	474	0.998468	474	6238.81
475	5119.9	475	0.998912	475	6246.89
476	4909.3	476	0.998024	476	6005.69
477	4528.28	477	0.999356	477	5554.27
478	4979.5	478	0.996692	478	6148.4
479	4949.41	479	0.997581	479	6140.36
480	4849.13	480	0.997581	480	6049.81
481	4608.49	481	1.00024	481	5740.34
482	5400.73	482	1.00335	482	6713.43
483	5360.61	483	1.00024	483	6719.83
484	5290.4	484	1.00024	484	6666.93
485	6052.83	485	1.00024	485	7627.65
486	6353.87	486	0.998468	486	8021.16
487	6634.89	487	1.00291	487	8397.78
488	6634.89	488	0.998468	488	8494.32
489	6675.04	489	0.997135	489	8588.86
490	6584.7	490	1.00069	490	8473.74
491	5802	491	0.995804	491	7560.49
492	5942.46	492	0.9998	492	7771.12
493	5681.61	493	1.00024	493	7460.25
494	5330.52	494	0.998468	494	7043.24
495	4909.3	495	1.00202	495	6491.12
496	4518.25	496	0.997135	496	6028.71
497	4648.59	497	1.00291	497	6215.33
498	3966.91	498	1.00113	498	5354.69
499	3896.75	499	0.998468	499	5322.67
500	3906.78	500	0.997135	500	5392.32
501	3656.23	501	1.00291	501	5041.81
502	3886.73	502	1.00024	502	5399.89
503	3035.01	503	0.9998	503	4247.65
504	3375.65	504	0.998468	504	4763.2
505	3024.99	505	0.9998	505	4280.49
506	3345.59	506	0.998024	506	4762.27
507	3175.27	507	1.00069	507	4528.46
508	3035.01	508	1.00069	508	4348.19
509	2584.26	509	0.998468	509	3729.96
510	3075.08	510	0.9998	510	4455.44
511	2934.83	511	0.997581	511	4285.73
512	2804.61	512	0.999356	512	4111.22
513	2854.7	513	0.997135	513	4221.51
514	2634.33	514	0.9998	514	3910.61
515	2694.43	515	1.00246	515	4012.84
516	2403.98	516	0.998468	516	3615.79
517	2584.26	517	1.00158	517	3884.25
518	2784.58	518	0.997135	518	4214.14
519	2393.97	519	0.998468	519	3647.45
520	2684.41	520	0.997135	520	4128.31
521	2263.78	521	0.9998	521	3486.39
522	2343.9	522	1.00069	522	3621.29
523	2524.16	523	0.998468	523	3935.79
524	2694.43	524	1.00335	524	4209.86
525	2484.1	525	1.00069	525	3915.41
526	2494.12	526	0.999356	526	3960.4
527	2183.67	527	0.997135	527	3495.7
528	2554.21	528	1.00024	528	4100.09
529	2514.15	529	1.00158	529	4049.27
530	2554.21	530	1.00202	530	4131.11
531	2273.8	531	0.9998	531	3710.9
532	2624.32	532	0.996248	532	4327.36
533	2564.22	533	1.00291	533	4225.25
534	2484.1	534	1.00069	534	4126.63
535	2574.24	535	1.00024	535	4302.78
536	2844.68	536	0.999356	536	4786.16
537	3245.4	537	1.00113	537	5491.46
538	4608.49	538	0.999356	538	7869.75
539	5480.98	539	0.999356	539	9399.83
540	7086.61	540	0.999356	540	12205.4
541	8080.77	541	1.00246	541	13966.4
542	8954.86	542	0.997581	542	15655.2
543	10593.6	543	1.00069	543	18645.2
544	10563.4	544	0.998024	544	18824.3
545	10794.8	545	1.00246	545	19212
546	10664	546	0.9998	546	19090
547	10905.4	547	0.999356	547	19670.9
548	10523.2	548	0.999356	548	19116.7
549	8894.57	549	1.00024	549	16212.5
550	7930.11	550	0.996692	550	14567.7
551	6484.34	551	0.997135	551	11966.9
552	4708.75	552	1.0038	552	8675.98
553	4137.31	553	1.00158	553	7717.61
554	3365.63	554	1.00113	554	6344.11
555	2614.3	555	0.9998	555	4971.81
556	2233.74	556	0.995361	556	4299.09
557	2093.56	557	0.998024	557	4042.08
558	1703.09	558	1.00291	558	3291.24
559	2013.45	559	0.999356	559	3938.01
560	1863.27	560	0.999356	560	3674.95
561	1693.08	561	0.997135	561	3372.98
562	1532.91	562	1.00024	562	3068.1
563	1633.01	563	0.998912	563	3291.09
564	1683.07	564	0.998468	564	3412.31
565	1903.32	565	0.998912	565	3882.05
566	1843.25	566	0.998912	566	3783.66
567	1482.86	567	0.9998	567	3067.6
568	1572.95	568	0.997581	568	3289.29
569	1582.96	569	1.00113	569	3320.65
570	1733.12	570	1.0038	570	3650.21
571	1813.21	571	1.00113	571	3856.49
572	1763.16	572	0.998912	572	3785.09
573	2093.56	573	0.997581	573	4532.03
574	2033.48	574	0.999356	574	4424.84
575	2474.09	575	0.999356	575	5430.62
576	3926.82	576	1.00246	576	8667.03
577	5350.58	577	0.9998	577	11891.2
578	6564.63	578	0.999356	578	14657.6
579	6604.78	579	0.998912	579	14882.4
580	6956.1	580	0.9998	580	15795.5
581	5079.78	581	0.998024	581	11640.5
582	4688.7	582	0.998024	582	10822.9
583	3836.62	583	0.997135	583	8928.39
584	4708.75	584	0.998912	584	11017.5
585	4939.38	585	0.996248	585	11663.2
586	5932.42	586	1.00113	586	14029.6
587	6233.45	587	1.00202	587	14853.4
588	6895.87	588	0.998024	588	16636.5
589	7558.52	589	1.00024	589	18331.5
590	7819.63	590	0.998912	590	19131.8
591	7458.1	591	0.9998	591	18328.1
592	7046.45	592	1.00024	592	17400.4
593	7588.65	593	1.00158	593	18876
594	6745.3	594	0.996248	594	17012.4
595	6494.37	595	1.00069	595	16426.8
596	6865.75	596	1.00069	596	17492.9
597	6685.07	597	1.00069	597	17120.7
598	6022.73	598	1.00024	598	15510.6
599	5099.84	599	1.00158	599	13248.3
600	4628.54	600	0.998468	600	12181.4
601	4107.24	601	1.00024	601	10850.1
602	3626.16	602	0.9998	602	9636.27
603	3756.44	603	0.998024	603	10072.1
604	4578.41	604	1.00113	604	12325.3
605	5531.13	605	0.9998	605	15067
606	10151.1	606	1.00246	606	27866
607	20961.4	607	1.00291	607	57792.6
608	43973.8	608	0.998024	608	122416
609	72250	609	1.00024	609	203202
610	103709	610	1.00335	610	294376
611	122050	611	1.00069	611	351214
612	124222	612	0.999356	612	361870
613	113510	613	0.995361	613	333873
614	89990.6	614	1.00069	614	264768
615	71346.9	615	0.998024	615	212788
616	55048	616	0.999356	616	165740
617	47241.3	617	1.00246	617	143216
618	41979.1	618	1.00069	618	128756
619	36547.7	619	1.00024	619	113439
620	31151.8	620	1.00158	620	97662.9
621	28134.7	621	1.00069	621	88986.4
622	25426.4	622	0.9998	622	81128.6
623	25385.8	623	1.00069	623	81761
624	25436.5	624	0.998912	624	82906.7
625	23835.6	625	0.9998	625	78475.1
626	20597.4	626	0.9998	626	68552.9
627	16446.3	627	0.998912	627	55316.2
628	11519.2	628	1.00113	628	39028.8
629	8301.77	629	1.00024	629	28525.1
630	5069.75	630	0.997135	630	17702.2
631	3906.78	631	0.998912	631	13735.3
632	2804.61	632	1.00113	632	9923.04
633	2203.7	633	0.998912	633	7910.68
634	2063.52	634	0.997581	634	7507.72
635	1843.25	635	0.996692	635	6777.66
636	1833.24	636	0.9998	636	6784.7
637	1402.79	637	0.995804	637	5278.9
638	1482.86	638	1.00158	638	5617.91
639	1322.71	639	0.998912	639	5067.38
640	1242.64	640	0.996692	640	4811.57
641	1182.59	641	0.999356	641	4620.14
642	1142.56	642	0.998468	642	4519.25
643	1292.69	643	0.9998	643	5184.83
644	1302.69	644	0.998912	644	5308.89
645	1422.8	645	1.00202	645	5859.38
646	1693.08	646	1.00069	646	7075.83
647	1803.2	647	1.00202	647	7607.73
648	2494.12	648	0.9998	648	10659.3
649	3245.4	649	0.999356	649	14056.4
650	3676.27	650	0.999356	650	16126.7
651	4458.1	651	0.9998	651	19858.7
652	3936.84	652	0.997135	652	17859
653	4407.97	653	0.9998	653	20145.1
654	3976.94	654	1.00113	654	18333.3
655	3004.96	655	1.00113	655	14041.5
656	2594.27	656	0.9998	656	12302
657	2313.85	657	0.9998	657	11143.1
658	1753.14	658	0.999356	658	8576.02
659	1462.84	659	1.00069	659	7219.79
660	1202.61	660	0.998024	660	6011.75
661	852.352	661	1.00291	661	4291.52
662	912.391	662	0.998912	662	4667.45
663	612.213	663	1.00113	663	3167.5
664	702.262	664	1.00202	664	3679
665	672.245	665	1.00246	665	3567.75
666	772.302	666	1.00069	666	4160.8
667	742.285	667	0.9998	667	4061.88
668	1022.47	668	0.999356	668	5679.21
669	772.302	669	1.00113	669	4347.2
670	752.291	670	0.998468	670	4309.47
671	762.297	671	1.00202	671	4412.12
672	632.224	672	1.00024	672	3716.29
673	732.279	673	0.997135	673	4379.99
674	612.213	674	0.997581	674	3712.14
675	652.234	675	1.00024	675	3987.14
676	472.147	676	0.998024	676	2923.78
677	672.245	677	1.00069	677	4210.38
678	512.165	678	1.00113	678	3250.94
679	582.198	679	1.00202	679	3767.36
680	832.339	680	1.00069	680	5500.76
681	402.117	681	0.9998	681	2694.04
682	312.083	682	0.995361	682	2126.8
683	532.174	683	0.998024	683	3668.52
684	792.314	684	0.995804	684	5550.81
685	782.308	685	1.00113	685	5527.46
686	742.285	686	0.997135	686	5338.01
687	1242.64	687	1.00024	687	9067.38
688	1092.52	688	0.998024	688	8129.73
689	1112.54	689	1.00024	689	8378.03
690	1412.79	690	0.999356	690	10798.2
691	1542.92	691	1.00024	691	11935.6
692	1402.79	692	0.996248	692	11034.9
693	1623	693	0.998912	693	12935.8
694	1522.9	694	0.998468	694	12333.5
695	1643.02	695	0.998912	695	13535.8
696	1963.39	696	0.999356	696	16449.2
697	1713.1	697	0.998912	697	14554.2
698	2103.57	698	0.998912	698	18111.7
699	2784.58	699	1.00024	699	24273
700	3215.34	700	0.996692	700	28509.9
